Anomali_1994,((339.5, 372.0), (531.0, 317.5))
Anomali_1995,((610.0, 380.5), (608.5, 279.5))
Anomali_1996,((608.5, 279.5), (389.5, 128.5))
Anomali_1997,((423.0, 162.5), (515.0, 320.0))
Anomali_1998,((515.0, 320.0), (297.5, 270.0))
Anomali_1999,((297.5, 270.0), (165.0, 241.0))
Anomali_2000,((165.0, 241.0), (319.0, 294.5))
Anomali_2001,((319.0, 294.5), (556.0, 269.0))
Anomali_2002,((529.0, 286.0), (431.5, 169.5))
Anomali_2003,((431.5, 169.5), (537.5, 215.5))
Anomali_2004,((537.5, 215.5), (631.0, 251.5))
Anomali_2005,((631.0, 251.5), (737.0, 297.5))
Anomali_2006,((737.0, 297.5), (492.5, 264.0))
Anomali_2007,((492.5, 264.0), (513.5, 66.0))
Anomali_2008,((513.5, 66.0), (488.0, 184.0))
Anomali_2009,((488.0, 184.0), (462.5, 301.5))
Anomali_2010,((414.0, 293.5), (26.0, 322.0))
Anomali_2011,((26.0, 322.0), (24.5, 221.5))
Anomali_2012,((24.5, 221.5), (239.0, 70.5))
Anomali_2013,((239.0, 70.5), (609.5, 73.5))
Anomali_2014,((609.5, 73.5), (477.0, 266.5))
Anomali_2015,((477.0, 266.5), (259.5, 216.0))
Anomali_2016,((259.5, 216.0), (511.5, 179.5))
Anomali_2017,((511.5, 179.5), (377.0, 272.0))
Anomali_2018,((377.0, 272.0), (229.0, 254.0))
Anomali_2019,((229.0, 254.0), (552.5, 350.5))
Anomali_2020,((552.5, 350.5), (636.0, 271.0))
Anomali_2021,((606.0, 308.5), (580.5, 203.5))
Anomali_2022,((650.0, 236.0), (416.0, 318.0))
Anomali_2023,((416.0, 318.0), (257.5, 406.5))
Anomali_2024,((257.5, 406.5), (534.0, 373.5))
Anomali_2025,((534.0, 373.5), (726.0, 319.5))
Anomali_2026,((726.0, 319.5), (531.5, 172.5))
Anomali_2027,((531.5, 172.5), (383.5, 154.5))
Anomali_2028,((383.5, 154.5), (333.5, 268.0))
Anomali_2029,((415.0, 310.0), (498.5, 230.5))
Anomali_2030,((498.5, 230.5), (473.0, 125.5))
Anomali_2031,((473.0, 125.5), (456.0, 258.0))
Anomali_2032,((368.5, 257.5), (473.0, 203.0))
Anomali_2033,((473.0, 203.0), (724.0, 288.0))
Anomali_2034,((724.0, 288.0), (541.5, 372.5))
Anomali_2035,((541.5, 372.5), (321.5, 342.5))
Anomali_2036,((321.5, 342.5), (560.5, 195.0))
Anomali_2037,((560.5, 195.0), (691.5, 123.5))
Anomali_2038,((516.5, 122.5), (249.5, 186.0))
Anomali_2039,((249.5, 186.0), (269.5, 332.0))
Anomali_2040,((269.5, 332.0), (482.5, 302.0))
Anomali_2041,((439.0, 229.0), (242.5, 203.5))
Anomali_2042,((215.5, 220.5), (190.0, 338.0))
Anomali_2043,((190.0, 338.0), (273.5, 258.5))
Anomali_2044,((273.5, 258.5), (548.5, 124.5))
Anomali_2045,((569.5, 149.0), (423.0, 232.0))
Anomali_2046,((468.5, 260.5), (333.0, 252.0))
Anomali_2047,((390.5, 290.0), (641.5, 152.5))
Anomali_2048,((723.5, 195.0), (707.0, 327.5))
Anomali_2049,((707.0, 327.5), (486.5, 297.5))
Anomali_2050,((520.0, 332.0), (672.5, 285.0))
Anomali_2051,((740.5, 216.5), (497.5, 283.5))
Anomali_2052,((494.5, 304.0), (756.0, 282.5))
Anomali_2053,((756.0, 282.5), (428.5, 328.5))
Anomali_2054,((428.5, 328.5), (208.0, 298.5))
Anomali_2055,((178.5, 336.5), (322.0, 274.5))
Anomali_2056,((322.0, 274.5), (465.5, 212.5))
Anomali_2057,((465.5, 212.5), (295.0, 69.0))
Anomali_2058,((295.0, 69.0), (101.5, 22.0))
Anomali_2059,((101.5, 22.0), (316.0, 93.0))
Anomali_2060,((316.0, 93.0), (422.0, 139.0))
Anomali_2061,((422.0, 139.0), (265.0, 106.0))
Anomali_2062,((265.0, 106.0), (442.0, 63.0))
Anomali_2063,((442.0, 63.0), (548.0, 109.0))
Anomali_2064,((548.0, 109.0), (306.0, 277.0))
Anomali_2065,((306.0, 277.0), (220.0, 377.5))
Anomali_2066,((220.0, 377.5), (497.0, 344.5))
Anomali_2067,((497.0, 344.5), (760.0, 200.5))
Anomali_2068,((781.0, 225.0), (489.5, 285.0))
Anomali_2069,((489.5, 285.0), (317.5, 263.0))
Anomali_2070,((317.5, 263.0), (532.0, 334.0))
Anomali_2071,((532.0, 334.0), (591.0, 251.0))
Anomali_2072,((636.5, 279.5), (695.5, 418.5))
Anomali_2073,((695.5, 418.5), (523.5, 396.5))
Anomali_2074,((567.5, 324.0), (673.5, 147.5))
Anomali_2075,((673.5, 147.5), (406.5, 211.0))
Anomali_2076,((406.5, 211.0), (201.0, 393.0))
Anomali_2077,((207.0, 206.0), (335.5, 155.0))
Anomali_2078,((499.5, 239.0), (605.0, 285.0))
Anomali_2079,((605.0, 285.0), (494.5, 381.5))
Anomali_2080,((516.0, 406.0), (380.5, 397.5))
Anomali_2081,((326.5, 431.5), (518.5, 377.0))
Anomali_2082,((518.5, 377.0), (565.5, 283.5))
Anomali_2083,((565.5, 283.5), (417.5, 265.5))
Anomali_2084,((475.0, 304.0), (256.0, 375.5))
Anomali_2085,((278.5, 278.5), (688.0, 274.5))
Anomali_2086,((688.0, 274.5), (687.0, 396.0))
Anomali_2087,((687.0, 396.0), (274.5, 198.0))
Anomali_2088,((274.5, 198.0), (31.5, 43.0))
Anomali_2089,((31.5, 43.0), (355.0, 139.5))
Anomali_2090,((355.0, 139.5), (401.5, 268.5))
Anomali_2091,((401.5, 268.5), (160.0, 214.0))
Anomali_2092,((160.0, 214.0), (350.5, 59.0))
Anomali_2093,((347.5, 80.0), (104.5, 147.5))
Anomali_2094,((104.5, 147.5), (343.0, 222.5))
Anomali_2095,((343.0, 222.5), (690.5, 322.5))
Anomali_2096,((725.5, 235.0), (505.0, 205.5))
Anomali_2097,((505.0, 205.5), (223.0, 280.0))
Anomali_2098,((223.0, 280.0), (484.5, 258.0))
Anomali_2099,((484.5, 258.0), (434.5, 149.5))
Anomali_2100,((434.5, 149.5), (58.5, 187.5))
Anomali_2101,((58.5, 187.5), (429.0, 191.0))
Anomali_2102,((429.0, 191.0), (535.0, 237.0))
Anomali_2103,((535.0, 237.0), (206.0, 404.5))
Anomali_2104,((206.0, 404.5), (395.0, 371.0))
Anomali_2105,((395.0, 371.0), (645.5, 233.0))
Anomali_2106,((645.5, 233.0), (535.5, 107.0))
Anomali_2107,((535.5, 107.0), (449.5, 207.5))
Anomali_2108,((449.5, 207.5), (579.5, 257.0))
Anomali_2109,((579.5, 257.0), (383.5, 231.0))
Anomali_2110,((383.5, 231.0), (343.0, 360.0))
Anomali_2111,((343.0, 360.0), (341.5, 259.0))
Anomali_2112,((341.5, 259.0), (75.5, 201.0))
Anomali_2113,((97.0, 226.0), (250.0, 178.5))
Anomali_2114,((250.0, 178.5), (393.5, 116.5))
Anomali_2115,((393.5, 116.5), (561.0, 58.5))
Anomali_2116,((473.5, 57.5), (517.5, 207.5))
Anomali_2117,((517.5, 207.5), (406.0, 425.5))
Anomali_2118,((406.0, 425.5), (31.5, 342.0))
Anomali_2119,((31.5, 342.0), (379.0, 220.0))
Anomali_2120,((379.0, 220.0), (593.5, 291.5))
Anomali_2121,((530.0, 294.5), (577.0, 201.0))
Anomali_2122,((577.0, 201.0), (312.5, 244.0))
Anomali_2123,((312.5, 244.0), (93.5, 315.5))
Anomali_2124,((93.5, 315.5), (477.5, 207.0))
Anomali_2125,((477.5, 207.0), (585.0, 131.0))
Anomali_2126,((585.0, 131.0), (259.0, 277.5))
Anomali_2127,((259.0, 277.5), (449.5, 345.0))
Anomali_2128,((449.5, 345.0), (686.5, 319.5))
Anomali_2129,((686.5, 319.5), (575.0, 315.0))
Anomali_2130,((558.5, 225.0), (496.5, 106.5))
Anomali_2131,((496.5, 106.5), (617.5, 141.5))
Anomali_2132,((521.0, 126.0), (397.0, 111.5))
Anomali_2133,((397.0, 111.5), (575.0, 169.5))
Anomali_2134,((575.0, 169.5), (417.0, 258.5))
Anomali_2135,((414.5, 279.0), (328.5, 156.5))
Anomali_2136,((328.5, 156.5), (387.5, 73.0))
Anomali_2137,((387.5, 73.0), (517.5, 123.0))
Anomali_2138,((487.5, 160.5), (616.0, 332.0))
Anomali_2139,((616.0, 332.0), (373.0, 399.5))
Anomali_2140,((324.5, 391.5), (672.0, 269.0))
Anomali_2141,((672.0, 269.0), (560.5, 264.5))
Anomali_2142,((560.5, 264.5), (293.0, 328.0))
Anomali_2143,((293.0, 328.0), (471.5, 163.5))
Anomali_2144,((432.5, 171.0), (189.5, 238.0))
Anomali_2145,((189.5, 238.0), (333.0, 175.5))
Anomali_2146,((333.0, 175.5), (283.0, 289.5))
Anomali_2147,((283.0, 289.5), (111.0, 268.0))
Anomali_2148,((111.0, 268.0), (239.5, 217.0))
Anomali_2149,((239.5, 217.0), (259.5, 363.0))
Anomali_2150,((317.5, 401.0), (351.0, 213.0))
Anomali_2151,((351.0, 213.0), (456.5, 36.5))
Anomali_2152,((456.5, 36.5), (479.0, 162.0))
Anomali_2153,((389.0, 182.0), (665.5, 149.0))
Anomali_2154,((665.5, 149.0), (541.5, 357.5))
Anomali_2155,((541.5, 357.5), (346.5, 210.0))
Anomali_2156,((381.5, 122.5), (558.5, 301.5))
Anomali_2157,((516.5, 330.0), (636.0, 264.0))
Anomali_2158,((636.0, 264.0), (347.5, 80.5))
Anomali_2159,((347.5, 80.5), (346.0, 202.0))
Anomali_2160,((346.0, 202.0), (523.0, 381.0))
Anomali_2161,((568.5, 409.5), (651.5, 330.0))
Anomali_2162,((651.5, 330.0), (650.0, 229.0))
Anomali_2163,((650.0, 229.0), (540.0, 325.5))
Anomali_2164,((540.0, 325.5), (538.5, 224.5))
Anomali_2165,((538.5, 224.5), (668.5, 51.5))
Anomali_2166,((668.5, 51.5), (774.5, 97.5))
Anomali_2167,((774.5, 97.5), (593.5, 61.0))
Anomali_2168,((593.5, 61.0), (219.0, 200.5))
Anomali_2169,((219.0, 200.5), (373.0, 254.0))
Anomali_2170,((373.0, 254.0), (743.0, 257.0))
Anomali_2171,((743.0, 257.0), (476.0, 320.5))
Anomali_2172,((476.0, 320.5), (256.0, 291.0))
Anomali_2173,((256.0, 291.0), (516.0, 390.5))
Anomali_2174,((516.0, 390.5), (706.5, 235.0))
Anomali_2175,((706.5, 235.0), (596.0, 109.0))
Anomali_2176,((596.0, 109.0), (245.5, 252.0))
Anomali_2177,((282.0, 265.5), (389.5, 190.0))
Anomali_2178,((374.5, 201.0), (250.5, 186.5))
Anomali_2179,((250.5, 186.5), (441.0, 254.0))
Anomali_2180,((522.5, 296.5), (219.0, 124.0))
Anomali_2181,((219.0, 124.0), (326.5, 48.0))
Anomali_2182,((326.5, 48.0), (494.0, 212.0))
Anomali_2183,((494.0, 212.0), (622.5, 383.5))
Anomali_2184,((622.5, 383.5), (426.5, 358.0))
Anomali_2185,((426.5, 358.0), (269.5, 325.0))
Anomali_2186,((269.5, 325.0), (523.5, 389.0))
Anomali_2187,((523.5, 389.0), (366.5, 356.0))
Anomali_2188,((366.5, 356.0), (133.5, 316.5))
Anomali_2189,((133.5, 316.5), (442.0, 201.5))
Anomali_2190,((442.0, 201.5), (586.0, 139.5))
Anomali_2191,((586.0, 139.5), (368.5, 311.5))
Anomali_2192,((368.5, 311.5), (498.5, 361.0))
Anomali_2193,((498.5, 361.0), (448.5, 252.5))
Anomali_2194,((448.5, 252.5), (182.5, 194.5))
Anomali_2195,((182.5, 194.5), (444.0, 172.5))
Anomali_2196,((438.5, 214.0), (760.5, 209.5))
Anomali_2197,((760.5, 209.5), (362.0, 122.5))
Anomali_2198,((362.0, 122.5), (142.0, 92.5))
Anomali_2199,((142.0, 92.5), (232.5, 149.5))
Anomali_2200,((314.0, 192.0), (433.5, 126.0))
Anomali_2201,((433.5, 126.0), (393.0, 32.0))
Anomali_2202,((393.0, 32.0), (245.0, 236.5))
Anomali_2203,((245.0, 236.5), (388.5, 397.0))
Anomali_2204,((388.5, 397.0), (531.0, 234.0))
Anomali_2205,((531.0, 234.0), (273.0, 90.0))
Anomali_2206,((273.0, 90.0), (268.5, 232.5))
Anomali_2207,((268.5, 232.5), (303.5, 367.5))
Anomali_2208,((303.5, 367.5), (397.0, 181.0))
Anomali_2209,((397.0, 181.0), (706.5, 167.0))
Anomali_2210,((706.5, 167.0), (717.5, 298.5))
Anomali_2211,((717.5, 298.5), (388.5, 243.5))
Anomali_2212,((388.5, 243.5), (263.0, 128.5))
Anomali_2213,((263.0, 128.5), (600.0, 113.0))
Anomali_2214,((552.0, 105.0), (442.0, 201.5))
Anomali_2215,((442.0, 201.5), (717.0, 290.0))
Anomali_2216,((717.0, 290.0), (522.0, 142.5))
Anomali_2217,((522.0, 142.5), (265.5, 99.5))
Anomali_2218,((265.5, 99.5), (456.0, 166.5))
Anomali_2219,((456.0, 166.5), (406.0, 280.5))
Anomali_2220,((406.0, 280.5), (256.5, 384.0))
Anomali_2221,((256.5, 384.0), (578.5, 379.5))
Anomali_2222,((578.5, 379.5), (660.5, 199.5))
Anomali_2223,((660.5, 199.5), (550.5, 73.0))
Anomali_2224,((550.5, 73.0), (331.5, 144.0))
Anomali_2225,((331.5, 144.0), (135.0, 118.5))
Anomali_2226,((135.0, 118.5), (287.5, 71.5))
Anomali_2227,((367.0, 134.0), (666.0, 226.5))
Anomali_2228,((666.0, 226.5), (833.5, 168.5))
Anomali_2229,((833.5, 168.5), (553.0, 121.5))
Anomali_2230,((553.0, 121.5), (536.5, 254.0))
Anomali_2231,((536.5, 254.0), (450.0, 354.0))
Anomali_2232,((450.0, 354.0), (186.0, 396.5))
Anomali_2233,((209.0, 299.5), (363.0, 131.0))
Anomali_2234,((194.0, 104.0), (564.0, 107.5))
Anomali_2235,((561.0, 128.0), (425.5, 119.5))
Anomali_2236,((425.5, 119.5), (516.5, 176.5))
Anomali_2237,((516.5, 176.5), (645.0, 125.5))
Anomali_2238,((726.5, 167.5), (544.0, 252.5))
Anomali_2239,((544.0, 252.5), (470.5, 140.0))
Anomali_2240,((470.5, 140.0), (360.5, 236.0))
Anomali_2241,((345.0, 247.0), (691.0, 246.5))
Anomali_2242,((691.0, 246.5), (508.5, 331.5))
Anomali_2243,((508.5, 331.5), (267.0, 277.0))
Anomali_2244,((267.0, 277.0), (374.5, 201.0))
Anomali_2245,((371.5, 222.0), (236.0, 214.0))
Anomali_2246,((236.0, 214.0), (450.5, 62.5))
Anomali_2247,((450.5, 62.5), (449.0, 184.0))
Anomali_2248,((449.0, 184.0), (83.5, 338.0))
Anomali_2249,((83.5, 338.0), (174.0, 172.5))
Anomali_2250,((174.0, 172.5), (411.5, 147.0))
Anomali_2251,((411.5, 147.0), (410.0, 268.5))
Anomali_2252,((313.5, 253.0), (264.0, 144.5))
Anomali_2253,((264.0, 144.5), (140.0, 130.0))
Anomali_2254,((140.0, 130.0), (138.5, 251.5))
Anomali_2255,((138.5, 251.5), (524.0, 244.0))
Anomali_2256,((524.0, 244.0), (714.5, 311.5))
Anomali_2257,((714.5, 311.5), (518.0, 285.5))
Anomali_2258,((518.0, 285.5), (600.0, 105.0))
Anomali_2259,((600.0, 105.0), (404.0, 79.0))
Anomali_2260,((404.0, 79.0), (318.0, 179.5))
Anomali_2261,((318.0, 179.5), (424.0, 225.5))
Anomali_2262,((424.0, 225.5), (180.5, 292.5))
Anomali_2263,((180.5, 292.5), (300.0, 227.0))
Anomali_2264,((300.0, 227.0), (367.0, 57.5))
Anomali_2265,((367.0, 57.5), (148.0, 128.5))
Anomali_2266,((148.0, 128.5), (400.5, 314.5))
Anomali_2267,((446.0, 343.0), (190.5, 178.0))
Anomali_2268,((190.5, 178.0), (453.0, 257.0))
Anomali_2269,((453.0, 257.0), (693.0, 433.0))
Anomali_2270,((693.0, 433.0), (729.5, 224.0))
Anomali_2271,((729.5, 224.0), (742.0, 11.0))
Anomali_2272,((742.0, 11.0), (570.0, 211.5))
Anomali_2273,((570.0, 211.5), (349.5, 404.5))
Anomali_2274,((349.5, 404.5), (191.0, 270.5))
Anomali_2275,((191.0, 270.5), (236.5, 76.5))
Anomali_2276,((236.5, 76.5), (451.0, 148.0))
Anomali_2277,((451.0, 148.0), (665.5, 219.0))
Anomali_2278,((665.5, 219.0), (422.5, 286.0))
Anomali_2279,((422.5, 286.0), (333.5, 407.0))
Anomali_2280,((377.5, 334.5), (243.5, 204.5))
Anomali_2281,((243.5, 204.5), (520.0, 172.0))
Anomali_2282,((520.0, 172.0), (387.0, 143.0))
Anomali_2283,((387.0, 143.0), (325.0, 247.0))
Anomali_2284,((325.0, 247.0), (672.5, 347.5))
Anomali_2285,((609.5, 350.5), (306.0, 400.0))
Anomali_2286,((306.0, 400.0), (280.5, 295.5))
Anomali_2287,((280.5, 295.5), (362.0, 115.0))
Anomali_2288,((362.0, 115.0), (505.5, 53.0))
Anomali_2289,((505.5, 53.0), (457.5, 268.0))
Anomali_2290,((457.5, 268.0), (441.0, 400.5))
Anomali_2291,((461.0, 324.0), (194.0, 165.0))
Anomali_2292,((194.0, 165.0), (153.0, 71.5))
Anomali_2293,((234.5, 113.5), (556.5, 109.0))
Anomali_2294,((556.5, 109.0), (732.0, 187.5))
Anomali_2295,((732.0, 187.5), (489.0, 254.5))
Anomali_2296,((489.0, 254.5), (308.0, 217.5))
Anomali_2297,((308.0, 217.5), (198.0, 314.0))
Anomali_2298,((198.0, 314.0), (459.0, 292.0))
Anomali_2299,((459.0, 292.0), (734.0, 158.5))
Anomali_2300,((734.0, 158.5), (769.0, 294.0))
Anomali_2301,((681.5, 293.0), (462.5, 141.5))
Anomali_2302,((462.5, 141.5), (568.5, 187.5))
Anomali_2303,((568.5, 187.5), (457.0, 183.0))
Anomali_2304,((405.5, 196.0), (473.5, 350.0))
Anomali_2305,((473.5, 350.0), (567.5, 386.5))
Anomali_2306,((567.5, 386.5), (821.5, 228.0))
Anomali_2307,((821.5, 228.0), (509.0, 263.0))
Anomali_2308,((509.0, 263.0), (181.5, 309.0))
Anomali_2309,((181.5, 309.0), (358.0, 265.5))
Anomali_2310,((358.0, 265.5), (356.5, 164.5))
Anomali_2311,((356.5, 164.5), (331.0, 60.0))
Anomali_2312,((331.0, 60.0), (530.5, 142.5))
Anomali_2313,((530.5, 142.5), (697.0, 205.5))
Anomali_2314,((697.0, 205.5), (671.5, 323.0))
Anomali_2315,((671.5, 323.0), (452.5, 394.5))
Anomali_2316,((452.5, 394.5), (594.5, 231.5))
Anomali_2317,((662.5, 163.0), (646.0, 295.5))
Anomali_2318,((667.5, 320.0), (426.0, 266.0))
Anomali_2319,((426.0, 266.0), (533.0, 190.5))
Anomali_2320,((509.0, 186.5), (134.5, 325.5))
Anomali_2321,((134.5, 325.5), (263.0, 274.5))
Anomali_2322,((263.0, 274.5), (392.0, 223.5))
Anomali_2323,((410.0, 268.5), (276.0, 361.0))
Anomali_2324,((276.0, 361.0), (359.0, 281.5))
Anomali_2325,((359.0, 281.5), (418.0, 198.5))
Anomali_2326,((497.0, 261.0), (338.5, 127.0))
Anomali_2327,((338.5, 127.0), (337.0, 26.0))
Anomali_2328,((337.0, 26.0), (538.0, 209.5))
Anomali_2329,((538.0, 209.5), (666.5, 381.0))
Anomali_2330,((579.0, 380.0), (322.5, 337.0))
Anomali_2331,((322.5, 337.0), (443.5, 149.5))
Anomali_2332,((443.5, 149.5), (659.5, 99.0))
Anomali_2333,((659.5, 99.0), (658.0, 220.5))
Anomali_2334,((658.0, 220.5), (416.5, 166.0))
Anomali_2335,((416.5, 166.0), (199.0, 116.0))
Anomali_2336,((199.0, 116.0), (366.5, 280.5))
Anomali_2337,((366.5, 280.5), (566.0, 362.5))
Anomali_2338,((503.0, 365.5), (214.5, 404.5))
Anomali_2339,((275.0, 422.0), (405.0, 249.0))
Anomali_2340,((473.0, 180.5), (603.0, 230.5))
Anomali_2341,((603.0, 230.5), (553.0, 122.0))
Anomali_2342,((553.0, 122.0), (225.5, 168.0))
Anomali_2343,((225.5, 168.0), (224.5, 289.5))
Anomali_2344,((261.0, 303.0), (475.5, 152.0))
Anomali_2345,((475.5, 152.0), (604.0, 101.0))
Anomali_2346,((604.0, 101.0), (361.0, 168.0))
Anomali_2347,((322.0, 175.0), (305.5, 307.5))
Anomali_2348,((305.5, 307.5), (495.5, 375.0))
Anomali_2349,((495.5, 375.0), (687.0, 321.0))
Anomali_2350,((623.0, 223.5), (549.0, 333.5))
Anomali_2351,((549.0, 333.5), (392.0, 300.5))
Anomali_2352,((392.0, 300.5), (174.5, 250.0))
Anomali_2353,((174.5, 250.0), (342.0, 191.5))
Anomali_2354,((342.0, 191.5), (641.5, 284.0))
Anomali_2355,((641.5, 284.0), (407.5, 366.5))
Anomali_2356,((407.5, 366.5), (366.5, 273.0))
Anomali_2357,((366.5, 273.0), (557.0, 340.0))
Anomali_2358,((557.0, 340.0), (421.5, 331.5))
Anomali_2359,((421.5, 331.5), (455.0, 143.5))
Anomali_2360,((455.0, 143.5), (514.0, 60.0))
Anomali_2361,((514.0, 60.0), (366.0, 42.0))
Anomali_2362,((366.0, 42.0), (517.5, 116.5))
Anomali_2363,((517.5, 116.5), (708.0, 184.0))
Anomali_2364,((708.0, 184.0), (658.0, 298.0))
Anomali_2365,((715.5, 336.0), (412.0, 163.0))
Anomali_2366,((412.0, 163.0), (217.5, 238.0))
Anomali_2367,((217.5, 238.0), (408.0, 305.5))
Anomali_2368,((408.0, 305.5), (536.5, 254.5))
Anomali_2369,((536.5, 254.5), (629.0, 190.0))
Anomali_2370,((689.5, 207.5), (509.5, 271.5))
Anomali_2371,((509.5, 271.5), (423.5, 149.0))
Anomali_2372,((423.5, 149.0), (685.0, 127.0))
Anomali_2373,((685.0, 127.0), (466.0, 198.5))
Anomali_2374,((466.0, 198.5), (176.0, 136.5))
Anomali_2375,((197.5, 161.0), (72.5, 268.5))
Anomali_2376,((72.5, 268.5), (394.0, 264.0))
Anomali_2377,((394.0, 264.0), (584.5, 331.0))
Anomali_2378,((584.5, 331.0), (535.0, 222.5))
Anomali_2379,((570.0, 135.5), (553.5, 268.0))
Anomali_2380,((553.5, 268.0), (382.5, 346.5))
Anomali_2381,((306.0, 255.0), (241.0, 157.5))
Anomali_2382,((323.0, 199.5), (367.0, 349.5))
Anomali_2383,((367.0, 349.5), (278.0, 248.0))
Anomali_2384,((278.0, 248.0), (382.5, 193.0))
Anomali_2385,((382.5, 193.0), (633.5, 278.0))
Anomali_2386,((605.0, 194.0), (519.0, 294.5))
Anomali_2387,((540.5, 319.0), (429.0, 314.5))
Anomali_2388,((429.0, 314.5), (535.0, 360.5))
Anomali_2389,((447.5, 359.5), (444.5, 158.0))
Anomali_2390,((418.5, 53.0), (633.0, 124.5))
Anomali_2391,((633.0, 124.5), (390.0, 192.0))
Anomali_2392,((390.0, 192.0), (256.0, 284.5))
Anomali_2393,((256.0, 284.5), (434.5, 342.0))
Anomali_2394,((434.5, 342.0), (602.0, 283.5))
Anomali_2395,((602.0, 283.5), (310.5, 343.0))
Anomali_2396,((310.5, 343.0), (54.0, 300.0))
Anomali_2397,((54.0, 300.0), (317.0, 156.5))
Anomali_2398,((317.0, 156.5), (617.5, 127.5))
Anomali_2399,((617.5, 127.5), (747.5, 177.5))
Anomali_2400,((660.0, 176.5), (418.5, 122.0))
Anomali_2401,((418.5, 122.0), (393.0, 240.0))
Anomali_2402,((393.0, 240.0), (645.5, 203.0))
Anomali_2403,((645.5, 203.0), (535.5, 77.0))
Anomali_2404,((535.5, 77.0), (411.5, 285.5))
Anomali_2405,((411.5, 285.5), (458.0, 414.5))
Anomali_2406,((361.5, 399.0), (288.0, 286.5))
Anomali_2407,((332.0, 214.0), (436.5, 159.5))
Anomali_2408,((467.0, 214.5), (667.5, 175.0))
Anomali_2409,((713.0, 203.5), (687.5, 99.0))
Anomali_2410,((687.5, 99.0), (530.5, 66.0))
Anomali_2411,((530.5, 66.0), (589.5, 205.0))
Anomali_2412,((589.5, 205.0), (524.5, 330.0))
Anomali_2413,((524.5, 330.0), (306.0, 401.0))
Anomali_2414,((306.0, 401.0), (475.5, 221.0))
Anomali_2415,((475.5, 221.0), (522.0, 128.0))
Anomali_2416,((482.5, 135.0), (347.0, 126.5))
Anomali_2417,((347.0, 126.5), (189.0, 215.5))
Anomali_2418,((189.0, 215.5), (488.0, 308.0))
Anomali_2419,((488.0, 308.0), (616.5, 256.5))
Anomali_2420,((616.5, 256.5), (227.0, 184.5))
Anomali_2421,((227.0, 184.5), (286.0, 324.0))
Anomali_2422,((286.0, 324.0), (585.5, 194.0))
Anomali_2423,((582.5, 214.5), (363.5, 285.5))
Anomali_2424,((363.5, 285.5), (129.5, 145.0))
Anomali_2425,((129.5, 145.0), (125.0, 287.5))
Anomali_2426,((125.0, 287.5), (400.0, 376.5))
Anomali_2427,((400.0, 376.5), (723.5, 250.0))
Anomali_2428,((723.5, 250.0), (575.5, 232.0))
Anomali_2429,((575.5, 232.0), (465.5, 328.5))
Anomali_2430,((465.5, 328.5), (392.0, 216.0))
Anomali_2431,((392.0, 216.0), (496.0, 161.0))
Anomali_2432,((496.0, 161.0), (626.0, 210.5))
Anomali_2433,((626.0, 210.5), (408.5, 160.5))
Anomali_2434,((408.5, 160.5), (274.0, 253.0))
Anomali_2435,((274.0, 253.0), (140.0, 345.5))
Anomali_2436,((140.0, 345.5), (379.0, 198.0))
Anomali_2437,((376.0, 218.5), (350.0, 336.5))
Anomali_2438,((350.0, 336.5), (675.0, 311.5))
Anomali_2439,((675.0, 311.5), (674.0, 210.5))
Anomali_2440,((674.0, 210.5), (526.0, 192.0))
Anomali_2441,((526.0, 192.0), (269.0, 149.0))
Anomali_2442,((181.5, 148.5), (518.5, 355.5))
Anomali_2443,((518.5, 355.5), (407.0, 351.0))
Anomali_2444,((407.0, 351.0), (233.5, 228.0))
Anomali_2445,((233.5, 228.0), (461.5, 187.5))
Anomali_2446,((575.0, 147.5), (717.0, 207.0))
Anomali_2447,((717.0, 207.0), (472.5, 173.5))
Anomali_2448,((385.0, 173.0), (553.0, 337.0))
Anomali_2449,((490.0, 340.0), (642.5, 293.0))
Anomali_2450,((642.5, 293.0), (762.0, 227.5))
Anomali_2451,((762.0, 227.5), (374.0, 256.0))
Anomali_2452,((371.0, 276.5), (622.0, 139.0))
Anomali_2453,((713.0, 196.0), (360.0, 137.0))
Anomali_2454,((360.0, 137.0), (271.0, 258.0))
Anomali_2455,((290.5, 182.0), (420.5, 231.5))
Anomali_2456,((420.5, 231.5), (371.0, 345.0))
Anomali_2457,((371.0, 345.0), (55.5, 178.5))
Anomali_2458,((55.5, 178.5), (401.5, 178.0))
Anomali_2459,((401.5, 178.0), (725.0, 274.5))
Anomali_2460,((725.0, 274.5), (506.0, 345.5))
Anomali_2461,((442.5, 348.5), (704.0, 327.0))
Anomali_2462,((704.0, 327.0), (508.0, 301.0))
Anomali_2463,((508.0, 301.0), (482.5, 196.0))
Anomali_2464,((482.5, 196.0), (626.0, 134.0))
Anomali_2465,((626.0, 134.0), (336.0, 72.0))
Anomali_2466,((336.0, 72.0), (442.0, 118.0))
Anomali_2467,((442.0, 118.0), (619.0, 297.0))
Anomali_2468,((619.0, 297.0), (362.0, 254.0))
Anomali_2469,((362.0, 254.0), (468.0, 77.5))
Anomali_2470,((465.0, 98.0), (847.5, 111.0))
Anomali_2471,((847.5, 111.0), (449.0, 246.5))
Anomali_2472,((449.0, 246.5), (278.0, 325.5))
Anomali_2473,((278.0, 325.5), (625.5, 203.0))
Anomali_2474,((625.5, 203.0), (453.5, 181.0))
Anomali_2475,((453.5, 181.0), (257.5, 155.5))
